,house_type,house_size,location,price,numBathrooms,numBalconies,verificationDate,SecurityDeposit,Status
1335,2BHKApartment,1350,Lower Parel,100000,2,0,3 years,0,Semi-Furnished
1336,2BHKApartment,1010,Andheri East,65000,2,0,2 years,0,Unfurnished
1337,2BHKApartment,1210,Andheri East,70000,2,0,2 years,0,Unfurnished
1338,2BHKApartment,1148,Andheri East,60000,2,0,2 years,0,Unfurnished
1339,1BHKApartment,520,Malad West,22000,1,0,6 days,0,Unfurnished
1340,2BHKApartment,750,Malad West,35000,2,0,a month,0,Semi-Furnished
1341,2BHKApartment,800,Andheri West,55000,2,0,11 hours,0,Semi-Furnished
1342,1BHKApartment,700,Jogeshwari West,40000,2,0,2 days,0,Unfurnished
1343,2BHKApartment,1100,Chembur,57000,2,0,a year,0,Semi-Furnished
1344,1BHKApartment,600,Airoli,37000,2,0,3 years,0,Furnished
1345,1RKStudioApartment,450,Andheri West,30000,1,0,3 years,0,Unfurnished
1346,1BHKApartment,700,Andheri West,35000,2,0,3 years,0,Unfurnished
1347,3BHKApartment,1356,Chembur,67500,3,0,a year,0,Unfurnished
1348,3BHKApartment,1222,Chembur,70000,3,0,a year,0,Semi-Furnished
1349,2BHKApartment,1120,Chembur,48000,2,0,a year,0,Unfurnished
1350,3BHKApartment,1355,Chembur,84000,3,0,a year,0,Semi-Furnished
1351,2BHKApartment,950,Thane West,40000,2,0,a year,0,Semi-Furnished
1352,2BHKApartment,750,Thane West,40000,1,0,a year,0,Unfurnished
1353,1BHKApartment,690,Ulwe,7500,1,0,2 years,0,Semi-Furnished
1354,2BHKApartment,1200,Ulwe,11000,2,0,2 years,0,Semi-Furnished
1355,1BHKApartment,680,Ulwe,9000,1,0,2 years,0,Semi-Furnished
1356,3BHKApartment,1800,Seawoods,82000,3,0,a year,0,Semi-Furnished
1357,4BHKIndependentHouse,2200,Nerul,56000,4,0,2 years,0,Semi-Furnished
1358,2BHKApartment,1250,Kharghar,29000,2,0,2 years,0,Semi-Furnished
1359,2BHKApartment,1150,Seawoods,61000,2,0,2 years,0,Furnished
1360,2BHKApartment,1250,Kharghar,32000,2,0,a year,0,Furnished
1361,1BHKApartment,610,Ulwe,9500,1,0,2 months,0,Unfurnished
1362,1BHKApartment,600,Bandra West,65000,2,0,3 days,0,Furnished
1363,1BHKApartment,650,Bandra West,120000,2,0,3 days,0,Furnished
1364,2BHKApartment,1000,Wadala,79100,2,0,2 years,0,Unfurnished
1365,2BHKApartment,1500,Wadala,91000,2,0,2 years,0,Unfurnished
1366,2BHKApartment,935,Wadala,90000,2,0,2 years,0,Unfurnished
1367,1BHKApartment,650,Chembur,40000,1,0,a year,0,Unfurnished
1368,2BHKApartment,1200,Kalyan West,16000,3,0,3 years,0,Semi-Furnished
1369,3BHKApartment,950,Borivali West,35000,2,0,2 years,0,Unfurnished
1370,1BHKApartment,550,Dahisar,21000,2,0,2 years,0,Semi-Furnished
1371,2BHKApartment,1050,Panvel,15000,2,0,3 years,0,Semi-Furnished
1372,2BHKApartment,1050,Panvel,15000,2,0,3 years,0,Semi-Furnished
1373,2BHKApartment,1200,Khar West,135000,2,0,a year,0,Furnished
1374,1BHKApartment,600,Bandra West,60000,1,0,2 years,0,Furnished
1375,3BHKApartment,1600,Bandra West,150000,3,0,2 years,0,Furnished
1376,1BHKApartment,850,Bandra West,70000,2,0,2 years,0,Semi-Furnished
1377,1BHKApartment,680,Kalyan West,17000,1,0,2 years,0,Furnished
1378,2BHKApartment,800,Kalyan West,13000,2,0,2 years,0,Unfurnished
1379,2BHKApartment,750,Kamothe,13000,2,0,3 years,0,Unfurnished
1380,2BHKApartment,900,Andheri West,75000,2,0,2 days,0,Furnished
1381,3BHKApartment,2300,Goregaon West,140000,3,0,2 days,0,Furnished
1382,2BHKApartment,800,Andheri West,75000,2,0,2 days,0,Furnished
1383,1BHKApartment,500,Jogeshwari West,29000,1,0,2 days,0,Semi-Furnished
1384,1BHKApartment,340,Andheri East,22000,1,0,2 days,0,Unfurnished
1385,1BHKApartment,470,Goregaon West,24000,1,0,2 days,0,Unfurnished
1386,1BHKApartment,360,Andheri West,23000,1,0,2 days,0,Unfurnished
1387,1BHKApartment,350,Jogeshwari West,25000,1,0,2 days,0,Semi-Furnished
1388,2BHKApartment,1200,Jogeshwari West,65000,2,0,13 days,0,Unfurnished
1389,2BHKApartment,1200,Malabar Hill,200000,2,0,a month,0,Furnished
1390,1BHKApartment,600,Jogeshwari West,36000,2,0,16 days,0,Unfurnished
1391,2BHKApartment,900,Kalyan West,18000,2,0,3 days,0,Unfurnished
1392,1BHKApartment,350,Malad West,21000,1,0,2 days,0,Furnished
1393,2BHKApartment,1120,Kharghar,35000,2,0,25 days,0,Unfurnished
1394,1BHKApartment,610,Kalyan West,12000,1,0,a year,0,Semi-Furnished
1395,2BHKApartment,774,Dombivali,9500,2,0,a year,0,Unfurnished
1396,2BHKApartment,970,Kandivali East,45000,2,0,a month,0,Unfurnished
1397,3BHKApartment,1765,Kandivali East,68000,3,0,a month,0,Semi-Furnished
1398,1BHKApartment,735,Kandivali East,38000,2,0,a month,0,Semi-Furnished
1399,1BHKApartment,450,Kandivali East,32000,1,0,a month,0,Furnished
1400,3BHKApartment,1255,Kandivali East,46000,2,0,a month,0,Unfurnished
1401,3BHKApartment,1765,Kandivali East,85000,3,0,a month,0,Semi-Furnished
1402,2BHKApartment,1000,Kandivali East,43000,2,0,a month,0,Semi-Furnished
1403,2BHKApartment,1090,Kandivali East,50000,2,0,a month,0,Semi-Furnished
1404,3BHKApartment,1255,Kandivali East,52000,2,0,a month,0,Furnished
1405,2BHKApartment,1250,Powai,60000,2,0,2 years,0,Semi-Furnished
1406,2BHKApartment,1050,Kanjurmarg,35000,2,0,2 years,0,Unfurnished
1407,1BHKApartment,550,Jogeshwari West,38000,1,0,5 days,0,Unfurnished
1408,1BHKApartment,695,Andheri West,34750,1,0,5 days,0,Unfurnished
1409,1BHKApartment,1360,Jogeshwari West,31500,2,0,2 years,0,Unfurnished
1410,1BHKApartment,700,Koper Khairane,20000,2,0,3 years,0,Semi-Furnished
1411,1BHKApartment,655,Chembur,45000,1,0,20 days,0,Unfurnished
1412,1BHKApartment,580,Deonar,50000,1,0,20 days,0,Furnished
1413,2BHKApartment,700,Thane West,30000,2,0,2 years,0,Furnished
1414,2BHKApartment,1200,Ulwe,12000,2,0,2 years,0,Unfurnished
1415,1BHKApartment,725,Ulwe,11000,2,0,3 years,0,Unfurnished
1416,1BHKApartment,730,Ulwe,10000,2,0,2 years,0,Unfurnished
1417,1BHKApartment,680,Ulwe,8500,1,0,3 years,0,Unfurnished
1418,1BHKApartment,310,Thane West,22000,1,0,2 years,0,Unfurnished
1419,1BHKApartment,650,Thane West,30000,1,0,a year,0,Unfurnished
1420,2BHKApartment,600,Andheri West,56000,2,0,5 days,0,Semi-Furnished
1421,2BHKApartment,900,Panvel,22000,2,0,a year,0,Semi-Furnished
1422,2BHKApartment,1050,Malad West,46000,2,0,21 days,0,Unfurnished
1423,2BHKApartment,1100,Ulwe,14000,2,0,3 years,0,Semi-Furnished
1424,2BHKApartment,1200,Jogeshwari West,50000,2,0,11 days,0,Unfurnished
1425,2BHKApartment,700,Thane West,30000,2,0,2 years,0,Furnished
1426,1BHKApartment,550,Thane West,34000,2,0,2 years,0,Semi-Furnished
1427,2BHKApartment,1200,Chembur,75000,2,0,a year,0,Unfurnished
1428,2BHKApartment,995,Chembur,56000,2,0,a year,0,Semi-Furnished
1429,4BHKApartment,2000,Borivali West,40000,4,0,19 days,0,Furnished
1430,3BHKApartment,1580,Chembur,90000,3,0,a year,0,Semi-Furnished
1431,2BHKApartment,700,Jogeshwari West,36000,1,0,11 days,0,Unfurnished
1432,1BHKApartment,650,Dombivali,7500,1,0,3 years,0,Unfurnished
1433,2BHKApartment,850,Dombivali,8500,2,0,3 years,0,Unfurnished
1434,2BHKApartment,1098,Dombivali,9500,2,0,3 years,0,Unfurnished
1435,3BHKApartment,1200,Dombivali,12000,2,0,3 years,0,Unfurnished
1436,2BHKApartment,819,Dombivali East,13000,2,0,3 years,0,Semi-Furnished
1437,1BHKApartment,594,Dombivali,9000,1,0,3 years,0,Unfurnished
1438,1BHKApartment,584,Dombivali,10000,1,0,3 years,0,Unfurnished
1439,2BHKApartment,918,Dombivali,11000,2,0,3 years,0,Unfurnished
1440,2BHKApartment,1050,Chembur,46000,2,0,a year,0,Unfurnished
1441,3BHKApartment,1322,Chembur,72000,2,0,a year,0,Semi-Furnished
1442,2BHKApartment,990,Kalyan West,18200,2,0,a year,0,Unfurnished
1443,3BHKApartment,1770,Seawoods,50000,3,0,2 years,0,Semi-Furnished
1444,3BHKApartment,1560,Nerul,60000,2,0,3 years,0,Semi-Furnished
1445,1BHKApartment,725,Thakurli,9300,1,0,2 years,0,Semi-Furnished
1446,2BHKApartment,1150,Dombivali,12000,2,0,3 years,0,Furnished
1447,2BHKApartment,1000,Chembur,70000,2,0,a year,0,Furnished
1448,1BHKApartment,700,Virar,7500,2,0,2 years,0,Semi-Furnished
1449,1BHKApartment,956,Wadala,41000,1,0,3 years,0,Semi-Furnished
1450,1BHKApartment,774,Palava,8000,1,0,10 months,0,Unfurnished
1451,2BHKApartment,1085,Palava,10500,2,0,10 months,0,Unfurnished
1452,2BHKApartment,918,Dombivali,13500,2,0,10 months,0,Unfurnished
1453,2BHKApartment,950,Khar West,70000,2,0,3 years,0,Furnished
1454,3BHKApartment,2170,Khar West,190000,3,0,3 years,0,Furnished
1455,1BHKApartment,650,Kharghar,8500,1,0,a year,0,Unfurnished
1456,1BHKApartment,700,Jogeshwari West,40000,2,0,5 days,0,Unfurnished
1457,3BHKApartment,1020,Chembur,78000,3,0,a year,0,Unfurnished
1458,1BHKApartment,602,Thane West,13999,1,0,a month,0,Semi-Furnished
1459,1BHKApartment,645,Thane West,15999,1,0,a month,0,Unfurnished
1460,4BHKApartment,1023,Chembur,55000,2,0,a year,0,Unfurnished
1461,2BHKApartment,960,Thane West,26000,2,0,2 years,0,Semi-Furnished
1462,2BHKApartment,1200,Jogeshwari West,74000,2,0,6 days,0,Unfurnished
1463,2BHKApartment,1100,Jogeshwari West,55000,2,0,6 days,0,Unfurnished
1464,1BHKApartment,550,Jogeshwari West,30000,1,0,7 days,0,Unfurnished
1465,2BHKApartment,1050,Powai,67000,2,0,3 years,0,Semi-Furnished
1466,2BHKApartment,690,Kanjurmarg,27000,2,0,3 years,0,Semi-Furnished
1467,2BHKApartment,690,Kanjurmarg,27000,2,0,3 years,0,Semi-Furnished
1468,2BHKApartment,690,Kanjurmarg,27000,2,0,3 years,0,Semi-Furnished
1469,2BHKApartment,690,Kanjurmarg,27000,2,0,3 years,0,Semi-Furnished
1470,2BHKApartment,690,Kanjurmarg,27000,2,0,3 years,0,Semi-Furnished
1471,2BHKApartment,690,Kanjurmarg,27000,2,0,3 years,0,Semi-Furnished
1472,2BHKApartment,1050,Juhu,75000,2,0,2 years,0,Semi-Furnished
1473,2BHKApartment,1725,Bandra West,250000,3,0,2 years,0,Furnished
1474,3BHKApartment,1700,Bandra West,200000,3,0,2 years,0,Furnished
1475,3BHKApartment,2100,Bandra West,300000,4,0,2 years,0,Semi-Furnished
1476,5BHKApartment,2400,Bandra West,300000,6,0,2 years,0,Furnished
1477,1BHKApartment,650,Bandra West,65000,1,0,2 years,0,Furnished
1478,2BHKApartment,1000,Khar,75000,2,0,2 years,0,Semi-Furnished
1479,3BHKApartment,1400,Khar West,130000,3,0,2 years,0,Semi-Furnished
1480,3BHKApartment,1500,Jogeshwari West,98000,3,0,3 days,0,Unfurnished
1481,2BHKApartment,1035,Powai,48000,2,0,2 years,0,Semi-Furnished
1482,2BHKApartment,980,Powai,43000,2,0,3 years,0,Semi-Furnished
1483,1BHKApartment,600,Powai,31000,1,0,2 years,0,Semi-Furnished
1484,2BHKApartment,1200,Powai,68000,2,0,2 years,0,Semi-Furnished
1485,2BHKApartment,1200,Koper Khairane,28000,2,0,3 years,0,Semi-Furnished
1486,3BHKApartment,1500,Powai,52000,2,0,3 years,0,Unfurnished
1487,2BHKApartment,1100,Powai,55000,2,0,a year,0,Furnished
1488,3BHKApartment,1250,Chembur,74000,3,0,a year,0,Unfurnished
1489,2BHKApartment,1000,Chembur,45000,2,0,2 years,0,Furnished
1490,2BHKApartment,1000,Deonar,50000,2,0,2 years,0,Furnished
1491,2BHKApartment,750,Chembur,43000,2,0,2 years,0,Semi-Furnished
1492,2BHKApartment,750,Chembur,45000,2,0,a year,0,Unfurnished
1493,2BHKApartment,850,Chembur,70000,2,0,a year,0,Furnished
1494,2BHKApartment,800,Chembur,45000,2,0,3 years,0,Semi-Furnished
1495,3BHKApartment,1100,Seawoods,37000,2,0,3 years,0,Semi-Furnished
1496,3BHKApartment,1585,Ulwe,22000,2,0,3 years,0,Unfurnished
1497,3BHKApartment,1800,Seawoods,75000,3,0,3 years,0,Unfurnished
1498,3BHKApartment,1500,Belapur,42000,3,0,3 years,0,Unfurnished
1499,3BHKApartment,1500,Belapur,42000,3,0,3 years,0,Unfurnished
1500,3BHKApartment,1900,Belapur,55000,3,0,2 years,0,Semi-Furnished
1501,4BHKApartment,3750,Bandra West,700000,4,0,a month,0,Semi-Furnished
1502,1BHKApartment,700,Bandra West,75000,1,0,a month,0,Semi-Furnished
1503,4BHKApartment,2700,Bandra West,1000000,4,0,a month,0,Semi-Furnished
1504,2BHKApartment,1000,Powai,52000,2,0,a year,0,Furnished
1505,1BHKApartment,550,Kandivali West,22000,2,0,a month,0,Unfurnished
1506,3BHKApartment,1200,Kalyan West,31000,3,0,a year,0,Semi-Furnished
1507,1BHKApartment,650,Kalyan West,11000,1,0,a year,0,Semi-Furnished
1508,3BHKApartment,1200,Kalyan West,34000,3,0,a year,0,Furnished
1509,1BHKApartment,650,Kalyan West,12000,1,0,2 years,0,Semi-Furnished
1510,1BHKApartment,610,Kalyan West,15000,2,0,a year,0,Furnished
1511,2BHKApartment,950,Kalyan West,16000,3,0,2 years,0,Unfurnished
1512,3BHKApartment,1528,Chembur,70000,3,0,a year,0,Semi-Furnished
1513,2BHKApartment,1000,Powai,45000,2,0,a year,0,Unfurnished
1514,3BHKApartment,1400,Andheri East,85000,3,0,a year,0,Semi-Furnished
1515,1BHKApartment,460,Tardeo,70000,1,0,a year,0,Furnished
1516,4BHKApartment,6000,Khar West,1200000,4,0,a month,0,Semi-Furnished
1517,2BHKApartment,850,Chembur,60000,2,0,a year,0,Furnished
1518,3BHKApartment,1800,Juhu,150000,3,0,3 years,0,Unfurnished
1519,2BHKApartment,1000,Juhu,75000,2,0,3 years,0,Semi-Furnished
1520,2BHKApartment,1000,Juhu,85000,2,0,3 years,0,Furnished
1521,4BHKApartment,3000,Juhu,350000,4,0,3 years,0,Semi-Furnished
1522,3BHKApartment,1200,Juhu,130000,3,0,3 years,0,Semi-Furnished
1523,6BHKVilla,4500,Juhu,400000,6,0,3 years,0,Semi-Furnished
1524,3BHKApartment,1600,Juhu,125000,3,0,3 years,0,Furnished
1525,1BHKApartment,700,Juhu,49000,1,0,3 years,0,Furnished
1526,3BHKApartment,1500,Juhu,150000,3,0,3 years,0,Semi-Furnished
1527,3BHKApartment,2000,Juhu,160000,3,0,3 years,0,Furnished
1528,4BHKApartment,2500,Juhu,300000,4,0,3 years,0,Semi-Furnished
1529,3BHKApartment,1100,Juhu,100000,3,0,3 years,0,Unfurnished
1530,3BHKApartment,1500,Juhu,145000,3,0,3 years,0,Semi-Furnished
1531,3BHKApartment,1600,Juhu,125000,4,0,3 years,0,Furnished
1532,2BHKApartment,1000,Juhu,70000,2,0,3 years,0,Furnished
1533,2BHKApartment,1400,Juhu,85000,2,0,3 years,0,Furnished
1534,2BHKApartment,1100,Juhu,70000,2,0,3 years,0,Furnished
1535,4BHKApartment,3000,Juhu,375000,6,0,3 years,0,Semi-Furnished
1536,2BHKApartment,1050,Andheri West,70000,2,0,3 years,0,Furnished
1537,2BHKApartment,1200,Juhu,70000,2,0,3 years,0,Furnished
1538,4BHKApartment,3200,Juhu,250000,4,0,3 years,0,Unfurnished
1539,3BHKApartment,1550,Sanpada,44500,3,0,3 years,0,Semi-Furnished
1540,1BHKApartment,750,Mira Road East,17000,2,0,11 days,0,Semi-Furnished
1541,2BHKApartment,750,Chembur,55000,2,0,10 months,0,Unfurnished
1542,2BHKApartment,750,Chembur,50000,2,0,10 months,0,Semi-Furnished
1543,1BHKApartment,850,Chembur,37000,1,0,10 months,0,Semi-Furnished
1544,2BHKApartment,850,Chembur,53000,2,0,10 months,0,Furnished
1545,3BHKApartment,1900,Chembur,105000,2,0,10 months,0,Unfurnished
1546,1BHKApartment,750,Kurla,35000,1,0,a month,0,Semi-Furnished
1547,1BHKApartment,650,Chembur,42000,1,0,a month,0,Furnished
1548,1BHKApartment,500,Chembur,45000,1,0,a month,0,Furnished
1549,1BHKApartment,550,Chembur,35000,1,0,a month,0,Semi-Furnished
1550,1BHKApartment,610,Kurla,43000,2,0,a month,0,Unfurnished
1551,1BHKApartment,650,Kurla,38000,2,0,a month,0,Unfurnished
1552,1BHKApartment,450,Chembur,32000,1,0,a month,0,Unfurnished
1553,2BHKApartment,750,Chembur,60000,2,0,a month,0,Semi-Furnished
1554,2BHKApartment,905,Kandivali West,37000,2,0,2 months,0,Semi-Furnished
1555,2BHKApartment,985,Chembur,72000,2,0,a year,0,Unfurnished
1556,2BHKApartment,1020,Chembur,53000,2,0,a year,0,Semi-Furnished
1557,2BHKApartment,1040,Chembur,60000,2,0,a year,0,Semi-Furnished
1558,2BHKApartment,1100,Chembur,67000,2,0,a year,0,Unfurnished
1559,2BHKApartment,930,Ghatkopar West,45000,2,0,3 years,0,Semi-Furnished
1560,2BHKApartment,985,Chembur,55000,2,0,a year,0,Unfurnished
1561,2BHKApartment,930,Chembur,55000,2,0,a year,0,Semi-Furnished
1562,2BHKApartment,975,Powai,46000,2,0,2 years,0,Unfurnished
1563,2BHKApartment,1285,Powai,54000,2,0,2 years,0,Furnished
1564,2BHKApartment,1050,Thane West,38000,2,0,2 years,0,Furnished
1565,1BHKApartment,715,Thane West,20000,1,0,2 years,0,Semi-Furnished
1566,3BHKApartment,1250,Thane West,53000,3,0,2 years,0,Furnished
1567,2BHKApartment,1020,Thane West,33000,2,0,2 years,0,Semi-Furnished
1568,3BHKApartment,1250,Thane West,49000,3,0,2 years,0,Furnished
1569,3BHKApartment,1250,Chembur,78000,3,0,a year,0,Semi-Furnished
1570,3BHKApartment,1580,Chembur,85000,3,0,a year,0,Semi-Furnished
1571,3BHKApartment,1400,Kandivali West,80000,3,0,a month,0,Furnished
1572,2BHKApartment,1221,Chembur,52000,2,0,a year,0,Semi-Furnished
1573,3BHKApartment,1350,Thane West,32949,3,0,a year,0,Semi-Furnished
1574,2BHKApartment,950,Thane West,25000,2,0,a year,0,Furnished
1575,3BHKApartment,1221,Chembur,70000,3,0,a year,0,Unfurnished
1576,2BHKApartment,680,Ghatkopar West,45000,2,0,a year,0,Semi-Furnished
1577,2BHKApartment,1050,Bhandup West,40000,2,0,a day,0,Unfurnished
1578,3BHKApartment,1470,Powai,90000,3,0,3 years,0,Semi-Furnished
1579,3BHKApartment,1400,Powai,58000,3,0,2 years,0,Semi-Furnished
1580,1BHKApartment,710,Kurla,25000,2,0,2 years,0,Semi-Furnished
1581,1BHKApartment,710,Kurla,25000,2,0,2 years,0,Semi-Furnished
1582,2BHKApartment,1100,Kurla,31000,2,0,3 years,0,Semi-Furnished
1583,1BHKApartment,1106,Kurla,23000,2,0,3 years,0,Semi-Furnished
1584,1BHKApartment,1106,Kurla,23000,2,0,3 years,0,Semi-Furnished
1585,1BHKApartment,625,Powai,49000,2,0,a year,0,Semi-Furnished
1586,1RKStudioApartment,405,Koper Khairane,12000,1,0,a year,0,Semi-Furnished
1587,2BHKApartment,1250,Tardeo,60000,2,0,3 years,0,Furnished
1588,2BHKApartment,1100,Thane West,29000,2,0,24 days,0,Furnished
1589,1BHKApartment,650,Airoli,17000,1,0,3 years,0,Unfurnished
1590,3BHKApartment,1000,Chembur,70000,3,0,3 years,0,Semi-Furnished
1591,1BHKApartment,450,Chembur,35000,2,0,3 years,0,Semi-Furnished
1592,2BHKApartment,1100,Vashi,40000,2,0,2 years,0,Furnished
1593,2BHKApartment,1025,Koper Khairane,29000,2,0,a year,0,Semi-Furnished
1594,1BHKApartment,600,Powai,60000,1,0,15 days,0,Semi-Furnished
1595,5BHKVilla,5700,Juhu,550000,5,0,2 years,0,Semi-Furnished
1596,3BHKApartment,2200,Juhu,300000,3,0,2 years,0,Furnished
1597,2BHKApartment,1050,Andheri West,60000,2,0,2 years,0,Furnished
1598,2BHKApartment,1000,Andheri West,70000,2,0,3 years,0,Semi-Furnished
1599,3BHKApartment,1020,Juhu,90000,3,0,2 years,0,Semi-Furnished
1600,3BHKApartment,1450,Juhu,150000,3,0,3 years,0,Semi-Furnished
1601,3BHKApartment,1450,Powai,95000,3,0,10 months,0,Semi-Furnished
1602,3BHKApartment,1550,Powai,110000,3,0,10 months,0,Furnished
1603,2BHKApartment,1050,Andheri East,45000,2,0,10 months,0,Semi-Furnished
1604,2BHKApartment,1220,Ulwe,15000,2,0,3 years,0,Unfurnished
1605,2BHKApartment,1000,Powai,50000,2,0,2 years,0,Semi-Furnished
1606,2BHKApartment,1250,Powai,80000,2,0,2 years,0,Semi-Furnished
1607,3BHKApartment,1800,Powai,75000,3,0,2 years,0,Semi-Furnished
1608,3BHKApartment,1800,Powai,125000,3,0,2 years,0,Semi-Furnished
1609,1BHKApartment,600,Powai,40000,2,0,2 years,0,Furnished
1610,5BHKApartment,4500,Powai,500000,6,0,2 years,0,Furnished
1611,3BHKApartment,1800,Powai,125000,3,0,2 years,0,Semi-Furnished
1612,2BHKApartment,1350,Powai,55000,2,0,2 years,0,Unfurnished
1613,2BHKApartment,1150,Powai,70000,2,0,2 years,0,Furnished
1614,2BHKApartment,1000,Powai,50000,2,0,2 years,0,Semi-Furnished
1615,3BHKApartment,1400,Powai,85000,3,0,2 years,0,Semi-Furnished
1616,1BHKApartment,750,Powai,24000,2,0,3 years,0,Unfurnished
1617,4BHKApartment,3000,Powai,300000,5,0,2 years,0,Furnished
1618,1BHKApartment,600,Andheri East,30000,2,0,a year,0,Semi-Furnished
1619,2BHKApartment,1250,Powai,55000,2,0,a year,0,Semi-Furnished
1620,2BHKApartment,910,Powai,65000,2,0,2 years,0,Furnished
1621,2BHKApartment,1050,Powai,60000,2,0,a year,0,Semi-Furnished
1622,2BHKApartment,1050,Powai,75000,2,0,2 years,0,Semi-Furnished
1623,1BHKApartment,625,Powai,58000,1,0,2 years,0,Furnished
1624,2BHKApartment,1400,Powai,60000,2,0,2 years,0,Unfurnished
1625,2BHKApartment,1100,Powai,91000,2,0,2 years,0,Semi-Furnished
1626,2BHKApartment,1100,Powai,80000,2,0,2 years,0,Furnished
1627,3BHKApartment,1500,Powai,90000,3,0,2 years,0,Semi-Furnished
1628,3BHKApartment,1850,Powai,90000,3,0,2 years,0,Semi-Furnished
1629,2BHKApartment,1100,Powai,70000,2,0,2 years,0,Furnished
1630,2BHKApartment,1150,Powai,80000,2,0,2 years,0,Furnished
1631,2BHKApartment,1100,Powai,120000,2,0,a year,0,Furnished
1632,2BHKApartment,1050,Powai,50000,2,0,a year,0,Semi-Furnished
1633,2BHKApartment,1200,Powai,85000,2,0,a year,0,Furnished
1634,3BHKApartment,1100,Powai,80000,3,0,2 years,0,Semi-Furnished
1635,1BHKApartment,550,Powai,35000,1,0,2 years,0,Furnished
1636,1BHKApartment,600,Powai,36000,1,0,a year,0,Furnished
1637,2BHKApartment,1050,Powai,78000,2,0,2 years,0,Semi-Furnished
1638,3BHKApartment,1360,Powai,78000,3,0,a year,0,Furnished
1639,3BHKApartment,1500,Powai,100000,3,0,2 years,0,Furnished
1640,3BHKApartment,1300,Powai,70000,3,0,2 years,0,Semi-Furnished
1641,2BHKApartment,1100,Powai,65000,2,0,2 years,0,Furnished
1642,2BHKApartment,950,Powai,45000,2,0,2 years,0,Semi-Furnished
1643,5BHKApartment,4500,Powai,425000,6,0,a year,0,Semi-Furnished
1644,2BHKApartment,1250,Powai,65000,2,0,a year,0,Unfurnished
1645,2BHKApartment,1050,Powai,57000,2,0,a year,0,Furnished
1646,2BHKApartment,1100,Powai,60000,2,0,2 years,0,Semi-Furnished
1647,1BHKApartment,625,Powai,50000,1,0,2 years,0,Semi-Furnished
1648,3BHKApartment,2250,Powai,100000,4,0,2 years,0,Semi-Furnished
1649,3BHKApartment,1850,Powai,90000,3,0,2 years,0,Semi-Furnished
1650,3BHKApartment,1500,Powai,110000,3,0,2 years,0,Furnished
